split,component,explained_variance_ratio,cumulative
27,5,0.015021656311114934,0.9171934745529503
27,6,0.00936787067152873,0.9265613452244791
27,7,0.007566226388573927,0.934127571613053
27,8,0.006338723876337611,0.9404662954893905
27,9,0.005468297934039788,0.9459345934234303
27,10,0.0045001708918898575,0.9504347643153201
27,11,0.004001200499689395,0.9544359648150096
27,12,0.0038967557565567287,0.9583327205715663
27,13,0.0033839154041585434,0.9617166359757248
27,14,0.003191765579039861,0.9649084015547646
27,15,0.0029540103609263955,0.967862411915691
27,16,0.0026767921428298555,0.9705392040585209
27,17,0.0022546798439995424,0.9727938839025204
27,18,0.0019351856606405946,0.974729069563161
27,19,0.001663153615243897,0.9763922231784049
27,20,0.0015216259635104975,0.9779138491419154
27,21,0.0015071063479246592,0.97942095548984
27,22,0.0012863522420472704,0.9807073077318873
27,23,0.0012126359237645886,0.9819199436556519
28,1,0.7944700444452649,0.7944700444452649
28,2,0.057329786648477016,0.8517998310937419
28,3,0.029561559235227994,0.8813613903289699
28,4,0.018774948933105103,0.9001363392620749
28,5,0.015533393031458329,0.9156697322935332
28,6,0.00811771286118545,0.9237874451547187
28,7,0.007629524556506094,0.9314169697112248
28,8,0.00693969453029479,0.9383566642415198
28,9,0.005338914115295289,0.9436955783568151
28,10,0.00463097795412358,0.9483265563109387
28,11,0.0044243220493867365,0.9527508783603253
28,12,0.004053696308945347,0.9568045746692707
28,13,0.0035041118105206283,0.9603086864797914
28,14,0.0029942526888564413,0.9633029391686478
28,15,0.0028675417430705312,0.9661704809117184
28,16,0.002431894324266428,0.9686023752359847
28,17,0.0022565181849601035,0.9708588934209448
28,18,0.0019852954967675097,0.9728441889177123
28,19,0.0018649049815406863,0.974709093899253
28,20,0.001724638545409895,0.9764337324446629
28,21,0.00160957236629788,0.9780433048109608
28,22,0.0014757522379397216,0.9795190570489005
28,23,0.0013285351083323965,0.9808475921572329
29,1,0.7912181357537786,0.7912181357537786
29,2,0.05690474725806687,0.8481228830118455
29,3,0.03137459316926879,0.8794974761811143
29,4,0.022063586702242517,0.9015610628833568
29,5,0.01547274550726895,0.9170338083906258
29,6,0.008718938796503166,0.925752747187129
29,7,0.007213712290712376,0.9329664594778413
29,8,0.006597619090637898,0.9395640785684792
29,9,0.00510831945660877,0.944672398025088
29,10,0.004776638585722327,0.9494490366108103
29,11,0.004207739209118524,0.9536567758199288
29,12,0.003678295363634823,0.9573350711835636
29,13,0.0035694230477443393,0.960904494231308
29,14,0.0030937332688786715,0.9639982275001866
29,15,0.002913068953357122,0.9669112964535437
29,16,0.0024799307463292757,0.969391227199873
29,17,0.0021908406648453896,0.9715820678647185
29,18,0.0020052924714652883,0.9735873603361838
29,19,0.0018186508176242424,0.975406011153808
29,20,0.0015766172619545724,0.9769826284157626
29,21,0.0015334880365575928,0.9785161164523202
29,22,0.0012840352161700265,0.9798001516684902
29,23,0.0011770586691228317,0.9809772103376131
30,1,0.8009046272439255,0.8009046272439255
30,2,0.04865206491383553,0.8495566921577611
30,3,0.0335927126205225,0.8831494047782836
30,4,0.020559575215310554,0.9037089799935942
30,5,0.015782817277925347,0.9194917972715195
30,6,0.008519558633181056,0.9280113559047006
30,7,0.007091684430309996,0.9351030403350106
30,8,0.006545300590926317,0.9416483409259369
30,9,0.005177935621240733,0.9468262765471775
30,10,0.0046112168279955875,0.9514374933751731
30,11,0.003922136085723212,0.9553596294608964
30,12,0.0036642246384643376,0.9590238540993608
30,13,0.0032698355826998697,0.9622936896820606
30,14,0.0031376673447323844,0.9654313570267931
30,15,0.0024652498625649844,0.9678966068893581
30,16,0.0023946825009702787,0.9702912893903283
30,17,0.002186221675974071,0.9724775110663023
30,18,0.002010958075777214,0.9744884691420795
30,19,0.0017341920917921336,0.9762226612338717
30,20,0.0015793227039430173,0.9778019839378147
30,21,0.001535077813472613,0.9793370617512873
30,22,0.0014371323971669927,0.9807741941484543
30,23,0.0012463578372516244,0.9820205519857059
31,1,0.8121672499775151,0.8121672499775151
31,2,0.0521655522732269,0.864332802250742
31,3,0.028138637533069853,0.8924714397838119
31,4,0.01786807495212269,0.9103395147359347
31,5,0.01375181433643287,0.9240913290723676
31,6,0.007402929875274029,0.9314942589476416
31,7,0.007158775600917045,0.9386530345485586
31,8,0.006887675559805799,0.9455407101083643
31,9,0.0044123091084051136,0.9499530192167693
31,10,0.0043613283235618885,0.9543143475403312
31,11,0.004024387716796932,0.9583387352571281
31,12,0.0032950330539297996,0.9616337683110578
31,13,0.0029799731353320116,0.9646137414463899
31,14,0.0027123042581401174,0.96732604570453
31,15,0.002601032820569547,0.9699270785250995
31,16,0.002100042284614628,0.9720271208097143
31,17,0.0018630190190159603,0.9738901398287303
31,18,0.0017645265853070663,0.9756546664140373
31,19,0.001581906656045714,0.977236573070083
31,20,0.001434927783163219,0.9786715008532463
31,21,0.0013961928588159022,0.9800676937120621
31,22,0.0012973250589755853,0.9813650187710378
31,23,0.0011050047947364732,0.9824700235657743
32,1,0.7965315737817009,0.7965315737817009
32,2,0.05314331383944114,0.8496748876211421
32,3,0.03173082756644095,0.881405715187583
32,4,0.023168982338336908,0.9045746975259199
32,5,0.014815280778307816,0.9193899783042278
32,6,0.009272452345788483,0.9286624306500162
32,7,0.007256704994717268,0.9359191356447335
32,8,0.006839689493853505,0.942758825138587
32,9,0.0050419486215013175,0.9478007737600883
32,10,0.004507694093452997,0.9523084678535413
32,11,0.004197086757478952,0.9565055546110203
32,12,0.0035583421738609087,0.9600638967848811
32,13,0.0031537947549243675,0.9632176915398055
32,14,0.0026319870808475753,0.9658496786206531
32,15,0.0024297101248221703,0.9682793887454753
32,16,0.002301365066769251,0.9705807538122445
32,17,0.0020653822738580276,0.9726461360861025
32,18,0.0019505745644439855,0.9745967106505465
32,19,0.0018840150766620961,0.9764807257272087
32,20,0.0016457135598413211,0.97812643928705
32,21,0.0014429941899511602,0.9795694334770012
32,22,0.0012585556979081906,0.9808279891749094
32,23,0.001189148135671861,0.9820171373105813
33,1,0.8025247640166678,0.8025247640166678
33,2,0.05539936181987059,0.8579241258365384
33,3,0.0307242629428453,0.8886483887793837
33,4,0.018418494780117138,0.9070668835595008
33,5,0.013568899290365914,0.9206357828498667
33,6,0.00899935549658711,0.9296351383464538
33,7,0.007375025632166611,0.9370101639786205
33,8,0.006206501680697151,0.9432166656593176
33,9,0.005140548059952648,0.9483572137192703
33,10,0.004107330505866741,0.952464544225137
33,11,0.00394001214430238,0.9564045563694394
33,12,0.0036530566181080817,0.9600576129875475
33,13,0.0033009449190703976,0.963358557906618
33,14,0.002700926168199559,0.9660594840748176
33,15,0.0024492068179285506,0.9685086908927462
33,16,0.0022327266518577765,0.9707414175446039
33,17,0.0021110453805123987,0.9728524629251163
33,18,0.0017750258297842619,0.9746274887549006
33,19,0.001696201096623411,0.976323689851524
33,20,0.001681071444208652,0.9780047612957327
33,21,0.001495161365668619,0.9794999226614013
33,22,0.0012561360913273653,0.9807560587527286
33,23,0.0012051963102029419,0.9819612550629316
34,1,0.8122076508672136,0.8122076508672136
34,2,0.04926584648389307,0.8614734973511067
34,3,0.02631302083309669,0.8877865181842034
34,4,0.018574865691217364,0.9063613838754208
34,5,0.015510149297289224,0.92187153317271
34,6,0.007946535682101817,0.9298180688548118
34,7,0.007335908932804654,0.9371539777876164
34,8,0.006230713462793034,0.9433846912504095
34,9,0.005104945901910361,0.9484896371523198
34,10,0.004186367007480097,0.9526760041597999
34,11,0.0038726065228879085,0.9565486106826878
34,12,0.003606680284009759,0.9601552909666976
34,13,0.00325114367405041,0.963406434640748
34,14,0.0028931907666476693,0.9662996254073957
34,15,0.002681638158207895,0.9689812635656035
34,16,0.0023037735120386075,0.9712850370776422
34,17,0.002050082138125541,0.9733351192157678
34,18,0.0018542569253894143,0.9751893761411572
34,19,0.0017031575091096777,0.9768925336502668
34,20,0.0015944219521714295,0.9784869556024383
34,21,0.0014709493852970794,0.9799579049877354
34,22,0.0012868539854035727,0.981244758973139
34,23,0.0011747175305810956,0.9824194765037201
35,1,0.7922449530654674,0.7922449530654674
35,2,0.051939723711957646,0.844184676777425
35,3,0.0351028998241248,0.8792875766015499
35,4,0.01871761277988112,0.898005189381431
35,5,0.0161113025145705,0.9141164918960015
35,6,0.009914250639106335,0.9240307425351079
35,7,0.00751157802105166,0.9315423205561595
35,8,0.0067851135783431335,0.9383274341345026
35,9,0.005678848691098317,0.944006282825601
35,10,0.0048544189593611176,0.9488607017849621
35,11,0.0043600832294554545,0.9532207850144175
35,12,0.004170194111563246,0.9573909791259808
35,13,0.0032631113492182493,0.960654090475199
35,14,0.0029738115446017333,0.9636279020198008
35,15,0.0026992136387831286,0.9663271156585839
35,16,0.0025328605042445624,0.9688599761628285
35,17,0.0021245887889777115,0.9709845649518062
35,18,0.0019646591002056867,0.9729492240520119
35,19,0.0018159788249675285,0.9747652028769794
35,20,0.001598514776462759,0.9763637176534422
35,21,0.0014931205359516727,0.9778568381893938
35,22,0.001387280128440693,0.9792441183178345
35,23,0.0013120867204589536,0.9805562050382934
36,1,0.7813212535047044,0.7813212535047044
36,2,0.05807524614494575,0.8393964996496501
36,3,0.031277257463365064,0.8706737571130152
36,4,0.02140449593748671,0.8920782530505019
36,5,0.017194151459831167,0.9092724045103331
36,6,0.009626653313278853,0.9188990578236119
36,7,0.008056342221133541,0.9269554000447454
36,8,0.007164808808686697,0.9341202088534322
36,9,0.005645296566823087,0.9397655054202553
36,10,0.0051603780307356495,0.9449258834509909
36,11,0.004482017989230967,0.9494079014402219
36,12,0.004129944562257933,0.9535378460024798
36,13,0.003971671326893918,0.9575095173293737
36,14,0.0034324001961909085,0.9609419175255647
36,15,0.003143160080222855,0.9640850776057875
36,16,0.0028505683369827997,0.9669356459427703
36,17,0.002374594778389188,0.9693102407211595
36,18,0.0020875057458836807,0.9713977464670431
36,19,0.0018533594925350429,0.9732511059595782
36,20,0.0016854221453776,0.9749365281049558
36,21,0.0015352364642550135,0.9764717645692108
36,22,0.0014298155584711312,0.9779015801276819
36,23,0.0013511758706519473,0.9792527559983338
37,1,0.7962691531583617,0.7962691531583617
37,2,0.05330674868464431,0.849575901843006
37,3,0.032575342645532815,0.8821512444885389
37,4,0.022014551605561757,0.9041657960941006
37,5,0.014548767817320393,0.918714563911421
37,6,0.008011673785909524,0.9267262376973305
37,7,0.00741498639131706,0.9341412240886476
37,8,0.006004123347805177,0.9401453474364528
37,9,0.005111386213207018,0.9452567336496599
37,10,0.00430332178028406,0.9495600554299439
37,11,0.004255909265426588,0.9538159646953706
37,12,0.00380245907058032,0.9576184237659509
37,13,0.0035382112384806735,0.9611566350044315
37,14,0.003062183136222478,0.964218818140654
37,15,0.002820281241645743,0.9670390993822998
37,16,0.002488533473942294,0.9695276328562419
37,17,0.0022147886085645894,0.9717424214648065
37,18,0.0020354825961482674,0.9737779040609548
37,19,0.0016640335332089788,0.9754419375941638
37,20,0.001588153245059117,0.9770300908392229
37,21,0.0013884885051054015,0.9784185793443283
37,22,0.0013419408624286478,0.979760520206757
37,23,0.0012848122753088807,0.9810453324820658
38,1,0.8270738242167205,0.8270738242167205
38,2,0.04184609166872491,0.8689199158854454
38,3,0.02980085816319135,0.8987207740486367
38,4,0.01804758941189776,0.9167683634605345
38,5,0.013229640638405156,0.9299980040989396
38,6,0.0075222064702341,0.9375202105691737
38,7,0.007076075116934259,0.944596285686108
38,8,0.005137282971945823,0.9497335686580538
38,9,0.004906118846662994,0.9546396875047168
38,10,0.0036865336240196394,0.9583262211287364
38,11,0.0033939720915114745,0.9617201932202479
38,12,0.0032073868543493495,0.9649275800745973
38,13,0.0026073937070037767,0.9675349737816011
38,14,0.0025062451337281703,0.9700412189153294
38,15,0.0023284244035052344,0.9723696433188346
38,16,0.0021702107908834196,0.9745398541097179
38,17,0.0018087531173875278,0.9763486072271054
38,18,0.0015897380774769453,0.9779383453045823
38,19,0.0014296022534256935,0.979367947558008
38,20,0.0012955810132221424,0.9806635285712302
38,21,0.0012248744030990528,0.9818884029743292
38,22,0.001135798306124088,0.9830242012804533
38,23,0.001044268163783055,0.9840684694442363
39,1,0.7879641689497324,0.7879641689497324
39,2,0.055274064046661936,0.8432382329963943
39,3,0.031261682692286595,0.8744999156886809
39,4,0.023038434218525427,0.8975383499072064
39,5,0.0151230626825884,0.9126614125897948
39,6,0.009730500782718084,0.9223919133725129
39,7,0.008064647132269127,0.9304565605047821
39,8,0.0075024875306453215,0.9379590480354273
39,9,0.005605224181456298,0.9435642722168835
39,10,0.005000921798077391,0.948565194014961
39,11,0.004418662196343109,0.9529838562113041
39,12,0.003737128265722765,0.9567209844770269
39,13,0.003512321155155028,0.9602333056321819
39,14,0.002993634542891267,0.9632269401750732
39,15,0.0027972829872173807,0.9660242231622905
39,16,0.0023878967205585378,0.968412119882849
39,17,0.002129458980585562,0.9705415788634346
39,18,0.0020083386498228797,0.9725499175132575
39,19,0.0018432133797003408,0.9743931308929579
39,20,0.0017533502975879188,0.9761464811905458
39,21,0.001707890821674306,0.9778543720122201
39,22,0.0013750614450668095,0.979229433457287
39,23,0.0013233775261191488,0.9805528109834061
40,1,0.8021401727293588,0.8021401727293588
40,2,0.053851513329235025,0.8559916860585938
40,3,0.03210971712924036,0.8881014031878341
40,4,0.01864947490195138,0.9067508780897855
40,5,0.012919985064461566,0.9196708631542471
40,6,0.008400998900506067,0.9280718620547531
40,7,0.0078554579985599,0.935927320053313
40,8,0.006464868784446114,0.9423921888377591
40,9,0.004618228940847514,0.9470104177786066
40,10,0.004462836078541135,0.9514732538571478
40,11,0.004045873759267121,0.9555191276164149
40,12,0.0035116125742538245,0.9590307401906687
40,13,0.0031023260589493574,0.962133066249618
40,14,0.0028349446017292145,0.9649680108513472
40,15,0.0025623151437976586,0.9675303259951449
40,16,0.0023116625308009014,0.9698419885259458
40,17,0.002130020686653884,0.9719720092125997
40,18,0.001998476440333727,0.9739704856529334
40,19,0.0018566270562287415,0.9758271127091621
40,20,0.0016984655487605113,0.9775255782579226
40,21,0.0015736755477376784,0.9790992538056603
40,22,0.0014892704050150168,0.9805885242106753
40,23,0.0013017502200306243,0.981890274430706
41,1,0.8052112086484423,0.8052112086484423
41,2,0.05212265808783899,0.8573338667362813
41,3,0.033349077279169144,0.8906829440154505
41,4,0.017781474418417775,0.9084644184338683
41,5,0.013120047291387426,0.9215844657252557
41,6,0.008437779877632692,0.9300222456028884
41,7,0.00779501819368675,0.9378172637965752
41,8,0.0058889540842731215,0.9437062178808483
41,9,0.004573984434769811,0.9482802023156182
41,10,0.004109133183085895,0.9523893354987041
41,11,0.003883836366906291,0.9562731718656103
41,12,0.003531618480661248,0.9598047903462716
41,13,0.0032406407689683702,0.96304543111524
41,14,0.0029670200617249363,0.9660124511769649
41,15,0.002552402981086479,0.9685648541580514
41,16,0.002366930946218234,0.9709317851042696
41,17,0.0020471287333927637,0.9729789138376623
41,18,0.0019927801780454863,0.9749716940157078
41,19,0.0016659242808298794,0.9766376182965377
41,20,0.001489136839131449,0.9781267551356692
41,21,0.001450888718403095,0.9795776438540722
41,22,0.0012875296096099128,0.9808651734636821
41,23,0.0011670978608318582,0.982032271324514
42,1,0.8198585505082322,0.8198585505082322
42,2,0.04756388460508244,0.8674224351133146
42,3,0.030003176945425942,0.8974256120587406
42,4,0.016660592019532964,0.9140862040782736
42,5,0.01330860309503329,0.9273948071733069
42,6,0.008032313145911359,0.9354271203192183
42,7,0.0069722210110453,0.9423993413302636
42,8,0.005829622772355002,0.9482289641026185
42,9,0.004789878250603037,0.9530188423532215
42,10,0.003716509602676587,0.9567353519558981
42,11,0.0037027964774832994,0.9604381484333814
42,12,0.003390791144767654,0.9638289395781491
42,13,0.002824904642722638,0.9666538442208717
42,14,0.0023721313370729698,0.9690259755579447
42,15,0.0022839218289550907,0.9713098973868998
42,16,0.002169705258448428,0.9734796026453482
42,17,0.0018728231850384965,0.9753524258303866
42,18,0.0017008124264232603,0.9770532382568099
42,19,0.0015713135719983894,0.9786245518288083
42,20,0.0014540872388342106,0.9800786390676425
42,21,0.0013775369424855106,0.981456176010128
42,22,0.00122769024077275,0.9826838662509008
42,23,0.001060969277354177,0.983744835528255
43,1,0.8009239147416318,0.8009239147416318
43,2,0.054215897186652776,0.8551398119282846
43,3,0.03106985618081478,0.8862096681090994
43,4,0.020797132445699855,0.9070068005547992
43,5,0.014817306724821124,0.9218241072796204
43,6,0.008343164138052675,0.9301672714176731
43,7,0.007285825816637141,0.9374530972343103
43,8,0.006344888215278027,0.9437979854495882
43,9,0.004943731500982348,0.9487417169505705
43,10,0.004485801609565473,0.953227518560136
43,11,0.0039268627832173535,0.9571543813433533
43,12,0.003314248103495729,0.960468629446849
43,13,0.003102416134262221,0.9635710455811112
43,14,0.002875504332795423,0.9664465499139065
43,15,0.0026045917982125497,0.9690511417121191
43,16,0.002257601384821042,0.9713087430969404
43,17,0.0020807191947515677,0.973389462291692
43,18,0.0018996348819904432,0.9752890971736824
43,19,0.0017016377011888513,0.9769907348748712
43,20,0.0015286874840338557,0.9785194223589051
43,21,0.0014678102829435325,0.9799872326418486
43,22,0.001237938872693751,0.9812251715145424
43,23,0.0011914349883135607,0.9824166065028559
44,1,0.808721675042094,0.808721675042094
44,2,0.04838518360030869,0.8571068586424027
44,3,0.02886332233374835,0.885970180976151
44,4,0.019541442628162306,0.9055116236043133
44,5,0.013446808551076479,0.9189584321553897
44,6,0.008768684445429217,0.927727116600819
44,7,0.0075342918560558836,0.9352614084568749
44,8,0.006782251387483795,0.9420436598443587
44,9,0.005407051137764153,0.9474507109821229
44,10,0.004470141358064638,0.9519208523401875
44,11,0.004195522797096159,0.9561163751372836
44,12,0.003441244883887564,0.9595576200211712
44,13,0.0033501408330506174,0.9629077608542218
44,14,0.0029484593751863248,0.9658562202294081
44,15,0.002730337389503877,0.968586557618912
44,16,0.0025228343111771373,0.9711093919300892
44,17,0.0022819427931273476,0.9733913347232165
44,18,0.0018536210786354085,0.9752449558018519
44,19,0.001686332885837951,0.9769312886876899
44,20,0.001532935687096958,0.9784642243747869
44,21,0.0014888013613382203,0.9799530257361251
44,22,0.001202341104141926,0.981155366840267
44,23,0.0011262208301374872,0.9822815876704045
45,1,0.8105820597431445,0.8105820597431445
45,2,0.04722059436604094,0.8578026541091854
45,3,0.03366917933387147,0.8914718334430569
45,4,0.01837069551250167,0.9098425289555586
45,5,0.01489470950988307,0.9247372384654416
45,6,0.007685263186149438,0.9324225016515911
45,7,0.006582014362744591,0.9390045160143358
45,8,0.00599913629646337,0.9450036523107991
45,9,0.0047670410829811355,0.9497706933937802
45,10,0.004215878795867796,0.953986572189648
45,11,0.003823920094910976,0.957810492284559
45,12,0.0032620262594588037,0.9610725185440178
45,13,0.002773033295051816,0.9638455518390696
45,14,0.0026500199962328844,0.9664955718353025
45,15,0.0024040020167032305,0.9688995738520058
45,16,0.002324425095433452,0.971223998947439
45,17,0.0021222987373625372,0.9733462976848016
45,18,0.001913678249960851,0.9752599759347624
45,19,0.001770706772169073,0.9770306827069315
45,20,0.0016427573391439721,0.9786734400460755
45,21,0.0013507169092303072,0.9800241569553058
45,22,0.0012664105317005795,0.9812905674870064
45,23,0.0011650258636632306,0.9824555933506696
46,1,0.783037032450185,0.783037032450185
46,2,0.05530592187254999,0.838342954322735
46,3,0.034383610435429965,0.8727265647581649
46,4,0.02250953964084026,0.8952361043990051
46,5,0.015325921140500857,0.910562025539506
46,6,0.00984851936506013,0.9204105449045662
46,7,0.008485727450049472,0.9288962723546157
46,8,0.006669965713775936,0.9355662380683917
46,9,0.005600936653499356,0.941167174721891
46,10,0.005016232048645715,0.9461834067705368
46,11,0.004338861081681638,0.9505222678522185
46,12,0.004221372388592055,0.9547436402408106
46,13,0.0035212787471845595,0.9582649189879952
46,14,0.0032856960564942956,0.9615506150444895
46,15,0.0030957792298080536,0.9646463942742975
46,16,0.002791057597528016,0.9674374518718253
46,17,0.002326583867325562,0.9697640357391508
46,18,0.00211797850671323,0.9718820142458641
46,19,0.0019733166754415856,0.9738553309213056
46,20,0.0017720307619025675,0.9756273616832082
46,21,0.0016586699001493715,0.9772860315833576
46,22,0.0014234720245762467,0.9787095036079339
46,23,0.0013144863450938763,0.9800239899530278
47,1,0.8026961261436956,0.8026961261436956
47,2,0.04434826058032009,0.8470443867240156
47,3,0.0333076614330665,0.8803520481570821
47,4,0.021423899937113543,0.9017759480941957
47,5,0.015512681956397193,0.9172886300505929
47,6,0.009128145251770031,0.926416775302363
47,7,0.007904740496513237,0.9343215157988762
47,8,0.006726202685467419,0.9410477184843435
47,9,0.005375617581373228,0.9464233360657168
47,10,0.004597505410236572,0.9510208414759534
47,11,0.00423470483220333,0.9552555463081568
47,12,0.0037807460934872663,0.959036292401644
47,13,0.003103566352890884,0.9621398587545349
47,14,0.00298385911382842,0.9651237178683633
47,15,0.002540843845947216,0.9676645617143105
47,16,0.002419598498747998,0.9700841602130585
47,17,0.0022808295374871757,0.9723649897505457
47,18,0.0018730279442443823,0.9742380176947901
47,19,0.0016515259920801275,0.9758895436868703
47,20,0.001582571114085906,0.9774721148009562
47,21,0.0014837020670823368,0.9789558168680386
47,22,0.0013317962994625282,0.9802876131675011
47,23,0.0012174347868491836,0.9815050479543503
48,1,0.8217015815204323,0.8217015815204323
48,2,0.04687334328486286,0.8685749248052951
48,3,0.02754861228335461,0.8961235370886497
48,4,0.017188446366327763,0.9133119834549774
48,5,0.013656265132130875,0.9269682485871084
48,6,0.00787462530460572,0.934842873891714
48,7,0.006358240889391335,0.9412011147811054
48,8,0.005563472462404751,0.9467645872435101
48,9,0.005140383067138956,0.951904970310649
48,10,0.003665043190156222,0.9555700135008053
48,11,0.0035810431452203604,0.9591510566460256
48,12,0.003278439554648104,0.9624294962006738
48,13,0.0029596959770425745,0.9653891921777163
48,14,0.0026702659713358197,0.9680594581490521
48,15,0.002250601527555979,0.9703100596766081
48,16,0.002190981593084795,0.972501041269693
48,17,0.002065358944642042,0.9745664002143349
48,18,0.0017261540186864336,0.9762925542330214
48,19,0.0016657050405516857,0.977958259273573
48,20,0.0015447465053214343,0.9795030057788945
48,21,0.0013677952449120633,0.9808708010238065
48,22,0.0012727396328974028,0.982143540656704
48,23,0.001076320783275202,0.9832198614399792
49,1,0.8056040674861692,0.8056040674861692
49,2,0.05123476927658473,0.856838836762754
49,3,0.031406898865424235,0.8882457356281782
49,4,0.01751414141656048,0.9057598770447387
49,5,0.015115658921699828,0.9208755359664386
49,6,0.008508762889008389,0.9293842988554469
49,7,0.007349703423205782,0.9367340022786527
49,8,0.006530184692208089,0.9432641869708608
49,9,0.004592440215341197,0.947856627186202
49,10,0.004184768771298204,0.9520413959575003
49,11,0.004089439962510169,0.9561308359200105
49,12,0.003690236586399017,0.9598210725064095
49,13,0.003291566820610525,0.96311263932702
49,14,0.002928544915139406,0.9660411842421593
49,15,0.0026142380480343157,0.9686554222901936
49,16,0.0022164811485341947,0.9708719034387278
49,17,0.001952171058936642,0.9728240744976644
49,18,0.0018378434868335713,0.974661917984498
49,19,0.001747286182841754,0.9764092041673397
49,20,0.001650182787472522,0.9780593869548122
49,21,0.0014407814278401534,0.9795001683826523
49,22,0.0012690007144636319,0.980769169097116
49,23,0.0012247615083986175,0.9819939306055145
