w_tab,w_mri,w_text,macro_f1,accuracy,sensitivity,specificity,auroc,brier_score,tp,tn,fp,fn
0.7000000000000001,0.15000000000000002,0.15,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.7037037037037036,0.22758167371323176,40,18,16,14
0.6000000000000001,0.2,0.2,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.721132897603486,0.21458807114398867,40,18,16,14
0.75,0.05,0.2,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.7126906318082789,0.22867453835227272,40,18,16,14
0.65,0.2,0.15,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.7034313725490196,0.22321051982541906,40,18,16,14
1.0,0.0,0.0,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6304466230936819,0.2908380681818182,40,18,16,14
0.9,0.1,0.0,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6203703703703705,0.2738269348205496,40,18,16,14
0.8500000000000001,0.1,0.05,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6696623093681917,0.2582697148694465,40,18,16,14
0.9,0.0,0.1,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6849128540305012,0.2592151923917917,40,18,16,14
0.9500000000000001,0.0,0.05,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6849128540305012,0.2740722621867265,40,18,16,14
0.8500000000000001,0.15000000000000002,0.0,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.622004357298475,0.2667143155143348,40,18,16,14
0.9,0.05,0.05,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6830065359477124,0.26570666966677675,40,18,16,14
0.9500000000000001,0.05,0.0,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6203703703703705,0.28186819021815845,40,18,16,14
0.8500000000000001,0.05,0.1,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6854575163398693,0.2514539004777649,40,18,16,14
0.5,0.4,0.1,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.6745642701525055,0.22312618371212123,43,16,18,11
0.5,0.45,0.05,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.6696623093681919,0.23221235795454545,43,16,18,11
0.55,0.0,0.45,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.7437363834422658,0.20866033508442355,43,16,18,11
0.65,0.0,0.35,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.7355664488017429,0.213560898784887,43,16,18,11
0.55,0.1,0.35,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.7344771241830066,0.20500976744220803,43,16,18,11
0.55,0.45,0.0,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.636710239651416,0.24353959616696985,43,16,18,11
0.6000000000000001,0.0,0.4,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.7263071895424836,0.21015625170686042,43,16,18,11
0.6000000000000001,0.05,0.35,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.7350217864923747,0.20882102556075138,43,16,18,11
