max_features,representation,n_neighbors,weights,metric,mean_macro_f1,mean_accuracy,mean_sensitivity,mean_specificity
500,raw,11,distance,cosine,0.54383995336664,0.6422222222222221,0.888181818181818,0.25571428571428567
500,raw,15,uniform,euclidean,0.5357424816229913,0.6494444444444444,0.9209090909090908,0.22285714285714278
500,raw,15,uniform,cosine,0.5357424816229913,0.6494444444444444,0.9209090909090908,0.22285714285714278
500,raw,15,distance,euclidean,0.5357424816229913,0.6494444444444444,0.9209090909090908,0.22285714285714278
500,raw,15,distance,cosine,0.5357424816229913,0.6494444444444444,0.9209090909090908,0.22285714285714278
500,raw,21,uniform,euclidean,0.4895468151899187,0.6338888888888888,0.9436363636363636,0.14714285714285713
500,raw,21,uniform,cosine,0.4895468151899187,0.6338888888888888,0.9436363636363636,0.14714285714285713
500,raw,21,distance,euclidean,0.4895468151899187,0.6338888888888888,0.9436363636363636,0.14714285714285713
500,raw,21,distance,cosine,0.4895468151899187,0.6338888888888888,0.9436363636363636,0.14714285714285713
500,pca,1,uniform,euclidean,0.5577713500982248,0.6161111111111112,0.7763636363636364,0.3642857142857143
500,pca,1,uniform,cosine,0.6329213173950083,0.6611111111111113,0.7463636363636365,0.5271428571428571
500,pca,1,distance,euclidean,0.5577713500982248,0.6161111111111112,0.7763636363636364,0.3642857142857143
500,pca,1,distance,cosine,0.6329213173950083,0.6611111111111113,0.7463636363636365,0.5271428571428571
500,pca,3,uniform,euclidean,0.5366605013121137,0.6250000000000001,0.8481818181818181,0.2742857142857142
500,pca,3,uniform,cosine,0.5693739778909588,0.6227777777777779,0.7745454545454544,0.38428571428571423
500,pca,3,distance,euclidean,0.5366605013121137,0.6250000000000001,0.8481818181818181,0.2742857142857142
500,pca,3,distance,cosine,0.5693739778909588,0.6227777777777779,0.7745454545454544,0.38428571428571423
500,pca,5,uniform,euclidean,0.5464809714190523,0.6416666666666667,0.8836363636363638,0.26142857142857134
500,pca,5,uniform,cosine,0.5651326079994746,0.6344444444444445,0.8263636363636363,0.3328571428571428
500,pca,5,distance,euclidean,0.5464809714190523,0.6416666666666667,0.8836363636363638,0.26142857142857134
500,pca,5,distance,cosine,0.5651326079994746,0.6344444444444445,0.8263636363636363,0.3328571428571428
500,pca,7,uniform,euclidean,0.532576775467855,0.6372222222222222,0.8963636363636363,0.2299999999999999
500,pca,7,uniform,cosine,0.5434717154825851,0.6250000000000001,0.8427272727272725,0.28285714285714275
500,pca,7,distance,euclidean,0.532576775467855,0.6372222222222222,0.8963636363636363,0.2299999999999999
500,pca,7,distance,cosine,0.5439817489274011,0.6255555555555556,0.8436363636363634,0.28285714285714275
500,pca,9,uniform,euclidean,0.5305538021587497,0.6388888888888888,0.9036363636363638,0.2228571428571428
500,pca,9,uniform,cosine,0.550457971605273,0.6316666666666667,0.848181818181818,0.29142857142857137
500,pca,9,distance,euclidean,0.5305538021587497,0.6388888888888888,0.9036363636363638,0.2228571428571428
500,pca,9,distance,cosine,0.5509081140554154,0.6322222222222222,0.8490909090909089,0.29142857142857137
500,pca,11,uniform,euclidean,0.5130982700513436,0.6333333333333333,0.9127272727272726,0.19428571428571423
500,pca,11,uniform,cosine,0.5496130609867117,0.6355555555555555,0.8618181818181818,0.2799999999999999
500,pca,11,distance,euclidean,0.5130982700513436,0.6333333333333333,0.9127272727272726,0.19428571428571423
500,pca,11,distance,cosine,0.5496130609867117,0.6355555555555555,0.8618181818181818,0.2799999999999999
500,pca,15,uniform,euclidean,0.47585739694532797,0.6216666666666667,0.929090909090909,0.13857142857142857
500,pca,15,uniform,cosine,0.5402004634969033,0.6355555555555555,0.8809090909090906,0.2499999999999999
500,pca,15,distance,euclidean,0.47585739694532797,0.6216666666666667,0.929090909090909,0.13857142857142857
500,pca,15,distance,cosine,0.5414449299000654,0.6372222222222222,0.8836363636363634,0.2499999999999999
500,pca,21,uniform,euclidean,0.44451763364349567,0.6183333333333335,0.9563636363636363,0.08714285714285713
500,pca,21,uniform,cosine,0.5008344802068939,0.6333333333333333,0.927272727272727,0.17142857142857135
500,pca,21,distance,euclidean,0.44451763364349567,0.6183333333333335,0.9563636363636363,0.08714285714285713
500,pca,21,distance,cosine,0.5045600601824739,0.6383333333333333,0.9345454545454543,0.17285714285714282
500,embedkit_unsup,1,uniform,euclidean,0.515707993976405,0.5494444444444444,0.6372727272727273,0.4114285714285715
500,embedkit_unsup,1,uniform,cosine,0.515707993976405,0.5494444444444444,0.6372727272727273,0.4114285714285715
500,embedkit_unsup,1,distance,euclidean,0.515707993976405,0.5494444444444444,0.6372727272727273,0.4114285714285715
500,embedkit_unsup,1,distance,cosine,0.515707993976405,0.5494444444444444,0.6372727272727273,0.4114285714285715
500,embedkit_unsup,3,uniform,euclidean,0.5350428707971109,0.58,0.6927272727272729,0.4028571428571428
500,embedkit_unsup,3,uniform,cosine,0.5350428707971109,0.58,0.6927272727272729,0.4028571428571428
500,embedkit_unsup,3,distance,euclidean,0.5350428707971109,0.58,0.6927272727272729,0.4028571428571428
500,embedkit_unsup,3,distance,cosine,0.5350428707971109,0.58,0.6927272727272729,0.4028571428571428
500,embedkit_unsup,5,uniform,euclidean,0.5288463525806539,0.5877777777777778,0.7381818181818183,0.35142857142857137
500,embedkit_unsup,5,uniform,cosine,0.5288463525806539,0.5877777777777778,0.7381818181818183,0.35142857142857137
500,embedkit_unsup,5,distance,euclidean,0.5288463525806539,0.5877777777777778,0.7381818181818183,0.35142857142857137
500,embedkit_unsup,5,distance,cosine,0.5288463525806539,0.5877777777777778,0.7381818181818183,0.35142857142857137
500,embedkit_unsup,7,uniform,euclidean,0.5024939178830148,0.5722222222222222,0.7472727272727272,0.2971428571428571
500,embedkit_unsup,7,uniform,cosine,0.50286599146161,0.5727777777777778,0.7481818181818182,0.2971428571428571
500,embedkit_unsup,7,distance,euclidean,0.5024939178830148,0.5722222222222222,0.7472727272727272,0.2971428571428571
500,embedkit_unsup,7,distance,cosine,0.50286599146161,0.5727777777777778,0.7481818181818182,0.2971428571428571
500,embedkit_unsup,9,uniform,euclidean,0.49185222732280587,0.5766666666666668,0.7818181818181819,0.2542857142857142
500,embedkit_unsup,9,uniform,cosine,0.49185222732280587,0.5766666666666668,0.7818181818181819,0.2542857142857142
500,embedkit_unsup,9,distance,euclidean,0.49185222732280587,0.5766666666666668,0.7818181818181819,0.2542857142857142
500,embedkit_unsup,9,distance,cosine,0.49185222732280587,0.5766666666666668,0.7818181818181819,0.2542857142857142
500,embedkit_unsup,11,uniform,euclidean,0.47407979751383045,0.57,0.7936363636363636,0.2185714285714285
500,embedkit_unsup,11,uniform,cosine,0.47407979751383045,0.57,0.7936363636363636,0.2185714285714285
500,embedkit_unsup,11,distance,euclidean,0.47407979751383045,0.57,0.7936363636363636,0.2185714285714285
500,embedkit_unsup,11,distance,cosine,0.47407979751383045,0.57,0.7936363636363636,0.2185714285714285
500,embedkit_unsup,15,uniform,euclidean,0.48102413345164474,0.5911111111111111,0.8445454545454544,0.19285714285714278
500,embedkit_unsup,15,uniform,cosine,0.48102413345164474,0.5911111111111111,0.8445454545454544,0.19285714285714278
500,embedkit_unsup,15,distance,euclidean,0.48102413345164474,0.5911111111111111,0.8445454545454544,0.19285714285714278
500,embedkit_unsup,15,distance,cosine,0.4807646928922042,0.5911111111111111,0.8445454545454544,0.19285714285714278
500,embedkit_unsup,21,uniform,euclidean,0.4515072643248805,0.5933333333333334,0.8863636363636362,0.13285714285714284
500,embedkit_unsup,21,uniform,cosine,0.4511351907462852,0.5927777777777777,0.8854545454545455,0.13285714285714284
500,embedkit_unsup,21,distance,euclidean,0.4515072643248805,0.5933333333333334,0.8863636363636362,0.13285714285714284
500,embedkit_unsup,21,distance,cosine,0.4513979691778042,0.5916666666666667,0.8827272727272727,0.13428571428571426
500,embedkit_sup,1,uniform,euclidean,0.515707993976405,0.5494444444444444,0.6372727272727273,0.4114285714285715
500,embedkit_sup,1,uniform,cosine,0.515707993976405,0.5494444444444444,0.6372727272727273,0.4114285714285715
500,embedkit_sup,1,distance,euclidean,0.515707993976405,0.5494444444444444,0.6372727272727273,0.4114285714285715
500,embedkit_sup,1,distance,cosine,0.515707993976405,0.5494444444444444,0.6372727272727273,0.4114285714285715
500,embedkit_sup,3,uniform,euclidean,0.5350428707971109,0.58,0.6927272727272729,0.4028571428571428
500,embedkit_sup,3,uniform,cosine,0.5350428707971109,0.58,0.6927272727272729,0.4028571428571428
500,embedkit_sup,3,distance,euclidean,0.5350428707971109,0.58,0.6927272727272729,0.4028571428571428
500,embedkit_sup,3,distance,cosine,0.5350428707971109,0.58,0.6927272727272729,0.4028571428571428
500,embedkit_sup,5,uniform,euclidean,0.5288463525806539,0.5877777777777778,0.7381818181818183,0.35142857142857137
500,embedkit_sup,5,uniform,cosine,0.5288463525806539,0.5877777777777778,0.7381818181818183,0.35142857142857137
500,embedkit_sup,5,distance,euclidean,0.5288463525806539,0.5877777777777778,0.7381818181818183,0.35142857142857137
500,embedkit_sup,5,distance,cosine,0.5288463525806539,0.5877777777777778,0.7381818181818183,0.35142857142857137
500,embedkit_sup,7,uniform,euclidean,0.5024939178830148,0.5722222222222222,0.7472727272727272,0.2971428571428571
500,embedkit_sup,7,uniform,cosine,0.50286599146161,0.5727777777777778,0.7481818181818182,0.2971428571428571
500,embedkit_sup,7,distance,euclidean,0.5024939178830148,0.5722222222222222,0.7472727272727272,0.2971428571428571
500,embedkit_sup,7,distance,cosine,0.50286599146161,0.5727777777777778,0.7481818181818182,0.2971428571428571
500,embedkit_sup,9,uniform,euclidean,0.49185222732280587,0.5766666666666668,0.7818181818181819,0.2542857142857142
500,embedkit_sup,9,uniform,cosine,0.49185222732280587,0.5766666666666668,0.7818181818181819,0.2542857142857142
500,embedkit_sup,9,distance,euclidean,0.49185222732280587,0.5766666666666668,0.7818181818181819,0.2542857142857142
500,embedkit_sup,9,distance,cosine,0.49185222732280587,0.5766666666666668,0.7818181818181819,0.2542857142857142
500,embedkit_sup,11,uniform,euclidean,0.47407979751383045,0.57,0.7936363636363636,0.2185714285714285
500,embedkit_sup,11,uniform,cosine,0.47407979751383045,0.57,0.7936363636363636,0.2185714285714285
500,embedkit_sup,11,distance,euclidean,0.47407979751383045,0.57,0.7936363636363636,0.2185714285714285
500,embedkit_sup,11,distance,cosine,0.47407979751383045,0.57,0.7936363636363636,0.2185714285714285
500,embedkit_sup,15,uniform,euclidean,0.48102413345164474,0.5911111111111111,0.8445454545454544,0.19285714285714278
500,embedkit_sup,15,uniform,cosine,0.48102413345164474,0.5911111111111111,0.8445454545454544,0.19285714285714278
500,embedkit_sup,15,distance,euclidean,0.48102413345164474,0.5911111111111111,0.8445454545454544,0.19285714285714278
500,embedkit_sup,15,distance,cosine,0.4807646928922042,0.5911111111111111,0.8445454545454544,0.19285714285714278
500,embedkit_sup,21,uniform,euclidean,0.4515072643248805,0.5933333333333334,0.8863636363636362,0.13285714285714284
500,embedkit_sup,21,uniform,cosine,0.4511351907462852,0.5927777777777777,0.8854545454545455,0.13285714285714284
500,embedkit_sup,21,distance,euclidean,0.4515072643248805,0.5933333333333334,0.8863636363636362,0.13285714285714284
500,embedkit_sup,21,distance,cosine,0.4513979691778042,0.5916666666666667,0.8827272727272727,0.13428571428571426
500,corr_0.7,1,uniform,euclidean,0.5581845926386072,0.6066666666666667,0.7454545454545456,0.38857142857142857
500,corr_0.7,1,uniform,cosine,0.5690217267724772,0.6211111111111112,0.7718181818181817,0.3842857142857143
500,corr_0.7,1,distance,euclidean,0.5581845926386072,0.6066666666666667,0.7454545454545456,0.38857142857142857
500,corr_0.7,1,distance,cosine,0.5690217267724772,0.6211111111111112,0.7718181818181817,0.3842857142857143
500,corr_0.7,3,uniform,euclidean,0.5427579621264405,0.6172222222222221,0.8172727272727272,0.3028571428571428
500,corr_0.7,3,uniform,cosine,0.5483007733146414,0.62,0.8145454545454546,0.3142857142857143
500,corr_0.7,3,distance,euclidean,0.5427579621264405,0.6172222222222221,0.8172727272727272,0.3028571428571428
500,corr_0.7,3,distance,cosine,0.5483007733146414,0.62,0.8145454545454546,0.3142857142857143
500,corr_0.7,5,uniform,euclidean,0.5448897385362153,0.6255555555555556,0.8390909090909091,0.29
500,corr_0.7,5,uniform,cosine,0.5437800173672737,0.6288888888888889,0.8499999999999999,0.28142857142857136
500,corr_0.7,5,distance,euclidean,0.5448897385362153,0.6255555555555556,0.8390909090909091,0.29
500,corr_0.7,5,distance,cosine,0.5437800173672737,0.6288888888888889,0.8499999999999999,0.28142857142857136
500,corr_0.7,7,uniform,euclidean,0.5614238334933987,0.645,0.870909090909091,0.2899999999999999
500,corr_0.7,7,uniform,cosine,0.5646462502625922,0.655,0.8900000000000001,0.28571428571428564
500,corr_0.7,7,distance,euclidean,0.5614238334933987,0.645,0.870909090909091,0.2899999999999999
500,corr_0.7,7,distance,cosine,0.5646462502625922,0.655,0.8900000000000001,0.28571428571428564
500,corr_0.7,9,uniform,euclidean,0.5472765138520761,0.6394444444444445,0.8772727272727271,0.2657142857142856
500,corr_0.7,9,uniform,cosine,0.5691947647249747,0.6627777777777779,0.9045454545454545,0.28285714285714286
500,corr_0.7,9,distance,euclidean,0.5472765138520761,0.6394444444444445,0.8772727272727271,0.2657142857142856
500,corr_0.7,9,distance,cosine,0.5691947647249747,0.6627777777777779,0.9045454545454545,0.28285714285714286
500,corr_0.7,11,uniform,euclidean,0.5472300773328509,0.6505555555555556,0.9045454545454544,0.25142857142857133
500,corr_0.7,11,uniform,cosine,0.5615022040650227,0.6583333333333334,0.9063636363636363,0.26857142857142846
500,corr_0.7,11,distance,euclidean,0.5472300773328509,0.6505555555555556,0.9045454545454544,0.25142857142857133
500,corr_0.7,11,distance,cosine,0.5615022040650227,0.6583333333333334,0.9063636363636363,0.26857142857142846
500,corr_0.7,15,uniform,euclidean,0.5483801906267424,0.6611111111111113,0.9354545454545453,0.22999999999999993
500,corr_0.7,15,uniform,cosine,0.5470851900417868,0.662777777777778,0.9409090909090907,0.22571428571428565
500,corr_0.7,15,distance,euclidean,0.5483801906267424,0.6611111111111113,0.9354545454545453,0.22999999999999993
500,corr_0.7,15,distance,cosine,0.5470851900417868,0.662777777777778,0.9409090909090907,0.22571428571428565
500,corr_0.7,21,uniform,euclidean,0.5180518582394893,0.6522222222222225,0.9536363636363635,0.17857142857142855
500,corr_0.7,21,uniform,cosine,0.4993328153827404,0.6483333333333333,0.9663636363636364,0.14857142857142855
500,corr_0.7,21,distance,euclidean,0.5180518582394893,0.6522222222222225,0.9536363636363635,0.17857142857142855
500,corr_0.7,21,distance,cosine,0.4993328153827404,0.6483333333333333,0.9663636363636364,0.14857142857142855
500,corr_0.8,1,uniform,euclidean,0.5539199738408144,0.6055555555555556,0.7536363636363635,0.37285714285714294
500,corr_0.8,1,uniform,cosine,0.5856830287957356,0.6366666666666667,0.7854545454545455,0.4028571428571428
500,corr_0.8,1,distance,euclidean,0.5539199738408144,0.6055555555555556,0.7536363636363635,0.37285714285714294
500,corr_0.8,1,distance,cosine,0.5856830287957356,0.6366666666666667,0.7854545454545455,0.4028571428571428
500,corr_0.8,3,uniform,euclidean,0.5309042624181304,0.6161111111111112,0.8327272727272726,0.27571428571428563
500,corr_0.8,3,uniform,cosine,0.54409754869485,0.6205555555555555,0.8245454545454546,0.29999999999999993
500,corr_0.8,3,distance,euclidean,0.5309042624181304,0.6161111111111112,0.8327272727272726,0.27571428571428563
500,corr_0.8,3,distance,cosine,0.54409754869485,0.6205555555555555,0.8245454545454546,0.29999999999999993
500,corr_0.8,5,uniform,euclidean,0.5479803486368704,0.6316666666666667,0.8554545454545455,0.2799999999999999
500,corr_0.8,5,uniform,cosine,0.5573121449820101,0.6405555555555555,0.8609090909090908,0.2942857142857142
500,corr_0.8,5,distance,euclidean,0.5479803486368704,0.6316666666666667,0.8554545454545455,0.2799999999999999
500,corr_0.8,5,distance,cosine,0.5573121449820101,0.6405555555555555,0.8609090909090908,0.2942857142857142
500,corr_0.8,7,uniform,euclidean,0.5672000477921767,0.6533333333333334,0.8827272727272727,0.29285714285714276
500,corr_0.8,7,uniform,cosine,0.5707679104059914,0.6599999999999998,0.8945454545454545,0.29142857142857137
500,corr_0.8,7,distance,euclidean,0.5672000477921767,0.6533333333333334,0.8827272727272727,0.29285714285714276
500,corr_0.8,7,distance,cosine,0.5707679104059914,0.6599999999999998,0.8945454545454545,0.29142857142857137
500,corr_0.8,9,uniform,euclidean,0.5552676746514078,0.653888888888889,0.9027272727272727,0.2628571428571428
500,corr_0.8,9,uniform,cosine,0.5481698376669142,0.6483333333333333,0.8972727272727272,0.25714285714285706
500,corr_0.8,9,distance,euclidean,0.5552676746514078,0.653888888888889,0.9027272727272727,0.2628571428571428
500,corr_0.8,9,distance,cosine,0.5481698376669142,0.6483333333333333,0.8972727272727272,0.25714285714285706
500,corr_0.8,11,uniform,euclidean,0.5442101467525756,0.6533333333333334,0.9181818181818179,0.23714285714285707
500,corr_0.8,11,uniform,cosine,0.5472343280740583,0.6522222222222223,0.9099999999999997,0.24714285714285708
500,corr_0.8,11,distance,euclidean,0.5442101467525756,0.6533333333333334,0.9181818181818179,0.23714285714285707
500,corr_0.8,11,distance,cosine,0.5472343280740583,0.6522222222222223,0.9099999999999997,0.24714285714285708
500,corr_0.8,15,uniform,euclidean,0.5458592322109563,0.6611111111111113,0.9399999999999998,0.2228571428571428
500,corr_0.8,15,uniform,cosine,0.5333784139953556,0.6505555555555556,0.9254545454545453,0.21857142857142858
500,corr_0.8,15,distance,euclidean,0.5458592322109563,0.6611111111111113,0.9399999999999998,0.2228571428571428
500,corr_0.8,15,distance,cosine,0.5333784139953556,0.6505555555555556,0.9254545454545453,0.21857142857142858
500,corr_0.8,21,uniform,euclidean,0.5045345520380004,0.6511111111111112,0.9672727272727272,0.15428571428571428
500,corr_0.8,21,uniform,cosine,0.508089521853015,0.6533333333333334,0.9681818181818181,0.15857142857142853
500,corr_0.8,21,distance,euclidean,0.5045345520380004,0.6511111111111112,0.9672727272727272,0.15428571428571428
500,corr_0.8,21,distance,cosine,0.508089521853015,0.6533333333333334,0.9681818181818181,0.15857142857142853
500,corr_0.9,1,uniform,euclidean,0.5879483082313308,0.6344444444444445,0.770909090909091,0.41999999999999993
500,corr_0.9,1,uniform,cosine,0.6109524581037334,0.6527777777777779,0.7818181818181819,0.44999999999999996
500,corr_0.9,1,distance,euclidean,0.5879483082313308,0.6344444444444445,0.770909090909091,0.41999999999999993
500,corr_0.9,1,distance,cosine,0.6109524581037334,0.6527777777777779,0.7818181818181819,0.44999999999999996
500,corr_0.9,3,uniform,euclidean,0.5523492675481065,0.6311111111111112,0.8409090909090909,0.3014285714285714
500,corr_0.9,3,uniform,cosine,0.5599255843190624,0.6305555555555556,0.8272727272727272,0.3214285714285714
500,corr_0.9,3,distance,euclidean,0.5523492675481065,0.6311111111111112,0.8409090909090909,0.3014285714285714
500,corr_0.9,3,distance,cosine,0.5599255843190624,0.6305555555555556,0.8272727272727272,0.3214285714285714
500,corr_0.9,5,uniform,euclidean,0.5465894532476242,0.6322222222222222,0.8545454545454545,0.28285714285714275
500,corr_0.9,5,uniform,cosine,0.5621244070882752,0.6377777777777779,0.8454545454545455,0.31142857142857133
500,corr_0.9,5,distance,euclidean,0.5465894532476242,0.6322222222222222,0.8545454545454545,0.28285714285714275
500,corr_0.9,5,distance,cosine,0.5621244070882752,0.6377777777777779,0.8454545454545455,0.31142857142857133
500,corr_0.9,7,uniform,euclidean,0.5622608571921166,0.65,0.8818181818181817,0.28571428571428564
500,corr_0.9,7,uniform,cosine,0.5566455343770561,0.6427777777777779,0.869090909090909,0.28714285714285714
500,corr_0.9,7,distance,euclidean,0.5622608571921166,0.65,0.8818181818181817,0.28571428571428564
500,corr_0.9,7,distance,cosine,0.5566455343770561,0.6427777777777779,0.869090909090909,0.28714285714285714
500,corr_0.9,9,uniform,euclidean,0.5606762855918028,0.6533333333333334,0.8945454545454545,0.2742857142857142
500,corr_0.9,9,uniform,cosine,0.5585184758353424,0.6483333333333334,0.8809090909090908,0.28285714285714275
500,corr_0.9,9,distance,euclidean,0.5606762855918028,0.6533333333333334,0.8945454545454545,0.2742857142857142
500,corr_0.9,9,distance,cosine,0.5585184758353424,0.6483333333333334,0.8809090909090908,0.28285714285714275
500,corr_0.9,11,uniform,euclidean,0.5536278965162773,0.652777777777778,0.9009090909090908,0.2628571428571428
500,corr_0.9,11,uniform,cosine,0.5534212445392356,0.6511111111111112,0.8972727272727272,0.26428571428571423
500,corr_0.9,11,distance,euclidean,0.5536278965162773,0.652777777777778,0.9009090909090908,0.2628571428571428
500,corr_0.9,11,distance,cosine,0.5534212445392356,0.6511111111111112,0.8972727272727272,0.26428571428571423
500,corr_0.9,15,uniform,euclidean,0.5319991719674628,0.6494444444444444,0.9272727272727274,0.21285714285714277
500,corr_0.9,15,uniform,cosine,0.5351345598207667,0.6477777777777777,0.9181818181818181,0.22285714285714284
500,corr_0.9,15,distance,euclidean,0.5319991719674628,0.6494444444444444,0.9272727272727274,0.21285714285714277
500,corr_0.9,15,distance,cosine,0.5351345598207667,0.6477777777777777,0.9181818181818181,0.22285714285714284
500,corr_0.9,21,uniform,euclidean,0.4899392941030872,0.638888888888889,0.9527272727272726,0.14571428571428569
500,corr_0.9,21,uniform,cosine,0.48912621164165393,0.64,0.9563636363636364,0.14285714285714282
500,corr_0.9,21,distance,euclidean,0.4899392941030872,0.638888888888889,0.9527272727272726,0.14571428571428569
500,corr_0.9,21,distance,cosine,0.48912621164165393,0.64,0.9563636363636364,0.14285714285714282
500,corr_0.95,1,uniform,euclidean,0.5792012868661678,0.6261111111111112,0.7654545454545455,0.40714285714285714
500,corr_0.95,1,uniform,cosine,0.6029288015047775,0.6455555555555555,0.7736363636363636,0.44428571428571423
500,corr_0.95,1,distance,euclidean,0.5792012868661678,0.6261111111111112,0.7654545454545455,0.40714285714285714
500,corr_0.95,1,distance,cosine,0.6029288015047775,0.6455555555555555,0.7736363636363636,0.44428571428571423
500,corr_0.95,3,uniform,euclidean,0.5636698599342158,0.6350000000000001,0.8336363636363637,0.3228571428571428
500,corr_0.95,3,uniform,cosine,0.5612949103231711,0.6288888888888888,0.8172727272727274,0.3328571428571428
500,corr_0.95,3,distance,euclidean,0.5636698599342158,0.6350000000000001,0.8336363636363637,0.3228571428571428
500,corr_0.95,3,distance,cosine,0.5612949103231711,0.6288888888888888,0.8172727272727274,0.3328571428571428
500,corr_0.95,5,uniform,euclidean,0.5524551474567967,0.6344444444444445,0.8527272727272727,0.29142857142857137
500,corr_0.95,5,uniform,cosine,0.554141962801483,0.6333333333333334,0.8463636363636364,0.2985714285714285
500,corr_0.95,5,distance,euclidean,0.5524551474567967,0.6344444444444445,0.8527272727272727,0.29142857142857137
500,corr_0.95,5,distance,cosine,0.554141962801483,0.6333333333333334,0.8463636363636364,0.2985714285714285
500,corr_0.95,7,uniform,euclidean,0.560967478750912,0.6466666666666667,0.8736363636363635,0.29
500,corr_0.95,7,uniform,cosine,0.5563972550798638,0.6416666666666667,0.8663636363636366,0.28857142857142853
500,corr_0.95,7,distance,euclidean,0.560967478750912,0.6466666666666667,0.8736363636363635,0.29
500,corr_0.95,7,distance,cosine,0.5563972550798638,0.6416666666666667,0.8663636363636366,0.28857142857142853
500,corr_0.95,9,uniform,euclidean,0.5572708884929274,0.6505555555555556,0.8909090909090908,0.2728571428571428
500,corr_0.95,9,uniform,cosine,0.5543955040008649,0.645,0.878181818181818,0.2785714285714285
500,corr_0.95,9,distance,euclidean,0.5572708884929274,0.6505555555555556,0.8909090909090908,0.2728571428571428
500,corr_0.95,9,distance,cosine,0.5543955040008649,0.645,0.878181818181818,0.2785714285714285
500,corr_0.95,11,uniform,euclidean,0.5508305981624573,0.6544444444444446,0.9109090909090908,0.25142857142857133
500,corr_0.95,11,uniform,cosine,0.5548245597425508,0.6511111111111112,0.8945454545454544,0.2685714285714285
500,corr_0.95,11,distance,euclidean,0.5508305981624573,0.6544444444444446,0.9109090909090908,0.25142857142857133
500,corr_0.95,11,distance,cosine,0.5548245597425508,0.6511111111111112,0.8945454545454544,0.2685714285714285
500,corr_0.95,15,uniform,euclidean,0.5282508195674612,0.6466666666666667,0.9254545454545453,0.20857142857142852
500,corr_0.95,15,uniform,cosine,0.5343543647867487,0.6461111111111112,0.9172727272727272,0.21999999999999992
500,corr_0.95,15,distance,euclidean,0.5282508195674612,0.6466666666666667,0.9254545454545453,0.20857142857142852
500,corr_0.95,15,distance,cosine,0.5343543647867487,0.6461111111111112,0.9172727272727272,0.21999999999999992
500,corr_0.95,21,uniform,euclidean,0.48684214176627977,0.6377777777777779,0.9554545454545453,0.13857142857142857
500,corr_0.95,21,uniform,cosine,0.4896847885830644,0.6327777777777778,0.9409090909090908,0.14857142857142855
500,corr_0.95,21,distance,euclidean,0.48684214176627977,0.6377777777777779,0.9554545454545453,0.13857142857142857
500,corr_0.95,21,distance,cosine,0.4896847885830644,0.6327777777777778,0.9409090909090908,0.14857142857142855
1000,raw,1,uniform,euclidean,0.5755904926684169,0.6216666666666668,0.7572727272727274,0.40857142857142853
1000,raw,1,uniform,cosine,0.5755904926684169,0.6216666666666668,0.7572727272727274,0.40857142857142853
1000,raw,1,distance,euclidean,0.5755904926684169,0.6216666666666668,0.7572727272727274,0.40857142857142853
1000,raw,1,distance,cosine,0.5755904926684169,0.6216666666666668,0.7572727272727274,0.40857142857142853
1000,raw,3,uniform,euclidean,0.6072262334284073,0.6622222222222223,0.83,0.3985714285714285
1000,raw,3,uniform,cosine,0.6072262334284073,0.6622222222222223,0.83,0.3985714285714285
1000,raw,3,distance,euclidean,0.6072262334284073,0.6622222222222223,0.83,0.3985714285714285
1000,raw,3,distance,cosine,0.6072262334284073,0.6622222222222223,0.83,0.3985714285714285
1000,raw,5,uniform,euclidean,0.5650710738273331,0.6322222222222222,0.8245454545454544,0.33
1000,raw,5,uniform,cosine,0.5650710738273331,0.6322222222222222,0.8245454545454544,0.33
1000,raw,5,distance,euclidean,0.5650710738273331,0.6322222222222222,0.8245454545454544,0.33
1000,raw,5,distance,cosine,0.5650710738273331,0.6322222222222222,0.8245454545454544,0.33
1000,raw,7,uniform,euclidean,0.5627745962598669,0.6383333333333334,0.8490909090909091,0.30714285714285705
1000,raw,7,uniform,cosine,0.5627745962598669,0.6383333333333334,0.8490909090909091,0.30714285714285705
1000,raw,7,distance,euclidean,0.5627745962598669,0.6383333333333334,0.8490909090909091,0.30714285714285705
1000,raw,7,distance,cosine,0.5627745962598669,0.6383333333333334,0.8490909090909091,0.30714285714285705
1000,raw,9,uniform,euclidean,0.569500364785972,0.65,0.8709090909090907,0.3028571428571428
1000,raw,9,uniform,cosine,0.569500364785972,0.65,0.8709090909090907,0.3028571428571428
1000,raw,9,distance,euclidean,0.569500364785972,0.65,0.8709090909090907,0.3028571428571428
1000,raw,9,distance,cosine,0.569500364785972,0.65,0.8709090909090907,0.3028571428571428
1000,raw,11,uniform,euclidean,0.5615897858457828,0.6450000000000001,0.8718181818181818,0.2885714285714285
1000,raw,11,uniform,cosine,0.5615897858457828,0.6450000000000001,0.8718181818181818,0.2885714285714285
1000,raw,11,distance,euclidean,0.5615897858457828,0.6450000000000001,0.8718181818181818,0.2885714285714285
1000,raw,11,distance,cosine,0.5615897858457828,0.6450000000000001,0.8718181818181818,0.2885714285714285
1000,raw,15,uniform,euclidean,0.5747666288900172,0.6633333333333334,0.8999999999999999,0.29142857142857137
1000,raw,15,uniform,cosine,0.5747666288900172,0.6633333333333334,0.8999999999999999,0.29142857142857137
1000,raw,15,distance,euclidean,0.5747666288900172,0.6633333333333334,0.8999999999999999,0.29142857142857137
1000,raw,15,distance,cosine,0.5747666288900172,0.6633333333333334,0.8999999999999999,0.29142857142857137
